"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","1718204",52182,49146,24517,24629,13671,27412,8063,6763,13811,4055,"0,74","0,699","0,664","0,724",1119,0,942,16,218,319,266,191,96,11,2,0,1103,20,25,30,25.31,6.48,1,0,0,0,107,162,108,81,10,894,4,288,821,435,684,1084,35,0,2,20,140,880,52,162,880,52,38,39,40,38.4,2.47,0,291,103,116,567,293,826,489,0,1060,51,3,182,173,190,132,205,13,31,33,3,127,0,0,0,0,0,575,544,0,0,0,0,0,84,980,55,2960,3250,3550,3221.49,538.06,52,833,146,7,1110,9.73,0.71,5,1090,321,0,0,73,248,16,26,92,45,69,201,119,21,0,7,6,1,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52177,36098,81.0223734704221,6.15154651029091,0,0,0,6.25558534405719,5.36193029490617,0.893655049151028,8.93655049151028
2015,"MUNICIPIO","1718303",8229,7659,3897,3762,2833,3658,1168,1408,1783,571,"0,583","0,699","0,664","0,724",132,0,80,1,34,32,30,23,10,2,0,0,131,19,24,30,25.02,6.5,2,0,0,0,2,11,5,3,0,119,0,37,93,39,93,129,2,0,0,2,18,94,8,20,94,8,37,39,40,38.65,2.42,0,26,16,11,40,131,1,67,0,128,4,0,17,12,28,21,22,1,1,2,0,17,0,0,0,0,0,71,61,0,0,0,0,0,11,117,4,2897.5,3175,3482.5,3142.67,507.99,11,94,12,1,126,9.06,0.97,0,131,43,0,0,5,38,0,5,21,2,10,23,20,3,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4759,NA,74.032529444756,5.22542228703366,757.575757575758,56.0852495793606,0,15.1515151515152,15.1515151515152,0,15.1515151515152
2015,"MUNICIPIO","1718402",3744,3681,1882,1799,1057,1924,700,521,939,339,"0,657","0,699","0,664","0,724",52,0,46,2,12,20,10,6,1,0,1,0,50,19,22,26,23.12,6.25,1,0,0,0,5,2,6,0,0,43,0,19,32,21,31,50,2,0,1,0,3,45,2,4,45,2,38,39,39,38.45,2.69,0,12,3,4,33,52,0,12,0,49,2,0,11,5,11,6,12,0,1,2,0,2,0,0,0,0,0,26,26,0,0,0,0,0,1,48,3,3045.25,3294.5,3600.5,3300.88,512.4,0,39,9,2,50,8.92,1.63,1,51,26,0,0,4,22,0,2,11,2,7,18,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,NA,55.3780617678381,6.94444444444444,0,0,0,19.2307692307692,19.2307692307692,0,19.2307692307692
2015,"MUNICIPIO","1718402",3744,3681,1882,1799,1057,1924,700,521,939,339,"0,669","0,699","0,664","0,724",52,0,46,2,12,20,10,6,1,0,1,0,50,19,22,26,23.12,6.25,1,0,0,0,5,2,6,0,0,43,0,19,32,21,31,50,2,0,1,0,3,45,2,4,45,2,38,39,39,38.45,2.69,0,12,3,4,33,52,0,12,0,49,2,0,11,5,11,6,12,0,1,2,0,2,0,0,0,0,0,26,26,0,0,0,0,0,1,48,3,3045.25,3294.5,3600.5,3300.88,512.4,0,39,9,2,50,8.92,1.63,1,51,26,0,0,4,22,0,2,11,2,7,18,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,NA,55.3780617678381,6.94444444444444,0,0,0,19.2307692307692,19.2307692307692,0,19.2307692307692
2015,"MUNICIPIO","1718451",2591,2369,1257,1112,758,1241,370,341,597,174,"0,669","0,699","0,664","0,724",35,0,32,0,9,9,9,4,4,0,0,0,35,19.5,24,28.5,24.86,6.42,0,0,0,0,1,1,4,1,0,30,0,9,26,16,19,33,2,0,0,0,6,28,1,6,28,1,37,39,40,38.46,2.08,0,6,1,2,26,35,0,24,0,34,1,0,11,4,6,3,5,0,0,2,0,4,0,0,0,0,0,21,14,0,0,0,0,0,3,29,3,2766,3125,3378,3158.57,636.97,2,26,4,0,35,9.74,0.51,0,35,15,0,0,2,13,1,1,5,1,5,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166,NA,58.6264656616415,5.78927055191046,0,0,0,0,0,0,0
2015,"MUNICIPIO","1718501",4132,3768,2008,1760,1390,1787,591,678,825,257,"0,5","0,699","0,664","0,724",68,0,55,1,30,21,7,6,2,1,0,0,67,17,20,24,21.76,6.1,2,0,0,0,0,3,3,0,0,64,0,44,21,22,46,68,0,0,1,3,3,56,5,7,56,5,37.75,39,40,38.43,3.13,0,33,6,10,14,61,7,29,0,63,2,0,11,9,16,8,15,1,1,0,0,4,0,0,0,0,0,34,34,0,0,0,0,0,4,62,2,2937.5,3234,3513.5,3187.46,540.8,2,56,6,3,64,8.67,1.27,2,65,19,0,0,3,16,1,2,7,0,6,15,4,1,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,NA,82.4242424242424,4.59825750242014,0,0,0,29.4117647058824,14.7058823529412,14.7058823529412,29.4117647058824
2015,"MUNICIPIO","1718550",4520,4191,2168,2023,1341,2099,751,666,1018,339,"0,572","0,699","0,664","0,724",68,0,67,0,22,16,13,15,2,0,0,0,68,19,23.5,29.25,24.13,6.28,0,0,0,0,1,6,3,3,0,62,0,42,26,25,43,68,0,0,1,1,2,64,0,4,64,0,38,39,40,38.65,2.24,0,15,7,9,36,68,0,31,0,68,0,0,14,10,23,5,12,0,0,0,0,4,0,0,0,0,0,33,35,0,0,0,0,0,4,58,6,3043.75,3300,3512.5,3244.26,570.2,3,57,8,0,68,9.19,0.67,0,68,22,0,0,2,20,1,4,6,2,7,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,NA,66.7976424361493,4.86725663716814,0,0,0,0,0,0,0
2015,"MUNICIPIO","1718550",4520,4191,2168,2023,1341,2099,751,666,1018,339,"0,632","0,699","0,664","0,724",68,0,67,0,22,16,13,15,2,0,0,0,68,19,23.5,29.25,24.13,6.28,0,0,0,0,1,6,3,3,0,62,0,42,26,25,43,68,0,0,1,1,2,64,0,4,64,0,38,39,40,38.65,2.24,0,15,7,9,36,68,0,31,0,68,0,0,14,10,23,5,12,0,0,0,0,4,0,0,0,0,0,33,35,0,0,0,0,0,4,58,6,3043.75,3300,3512.5,3244.26,570.2,3,57,8,0,68,9.19,0.67,0,68,22,0,0,2,20,1,4,6,2,7,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,NA,66.7976424361493,4.86725663716814,0,0,0,0,0,0,0
2015,"MUNICIPIO","1718659",1980,1714,886,828,587,892,235,287,426,115,"0,608","0,699","0,664","0,724",34,0,28,0,16,11,4,1,2,0,0,0,34,17,20,22.75,21.21,5.59,1,0,0,0,2,1,0,3,0,31,0,12,22,13,21,30,4,0,0,0,8,22,3,8,22,3,37,39,40,38.42,2.39,0,10,1,5,17,34,0,18,0,33,1,0,7,2,7,1,6,0,0,4,0,6,0,0,0,0,0,14,20,0,0,0,0,0,7,25,2,2563.75,3127.5,3473.75,3030.15,637.17,2,23,3,0,34,9.71,0.46,0,34,8,0,0,1,7,0,1,4,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,NA,79.81220657277,4.04040404040404,0,0,0,0,0,0,0
2015,"MUNICIPIO","1718709",2764,2570,1361,1209,731,1345,494,359,636,214,"0,616","0,699","0,664","0,724",25,0,24,2,5,6,6,6,0,0,0,0,23,17,24,29,23.8,6.4,0,0,0,0,1,1,2,1,1,21,0,7,18,7,18,25,0,0,0,0,2,23,0,2,23,0,39,39,40,39.12,1.3,0,7,3,2,13,25,0,12,0,25,0,0,3,3,8,4,5,0,0,0,0,2,0,0,0,0,0,10,15,0,0,0,0,0,1,22,2,2845,3168,3450,3191.52,592.12,2,20,3,0,24,9.5,0.59,2,23,13,0,0,3,10,1,3,4,1,1,5,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,NA,39.3081761006289,4.70332850940666,0,0,0,0,0,0,40
2015,"MUNICIPIO","1718758",6486,6254,3379,2875,1904,3042,1308,936,1342,597,"0,6","0,699","0,664","0,724",51,0,45,2,16,10,14,4,4,1,0,0,49,17.5,24,28,23.76,6.86,0,0,0,0,0,3,1,0,0,48,1,17,33,19,32,48,3,0,1,1,3,43,2,5,43,2,38,39,40,38.44,2.97,0,15,2,2,30,51,0,26,0,51,0,0,14,4,15,2,10,0,0,3,0,2,0,0,0,0,0,26,25,0,0,0,0,0,7,44,0,3019.5,3284,3410,3035.96,767.57,4,41,1,2,49,9.24,1.46,1,50,25,0,0,4,21,0,2,6,1,12,16,9,0,0,4,3,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,NA,38.0029806259314,3.85445575084798,0,0,0,78.4313725490196,58.8235294117647,19.6078431372549,98.0392156862745
2015,"MUNICIPIO","1718808",4415,3864,1970,1894,1448,1888,528,676,954,264,"0,606","0,699","0,664","0,724",86,0,39,1,24,32,13,9,7,0,0,0,85,19,22,27,23.24,6.11,0,0,0,0,1,3,1,2,0,80,0,20,64,30,56,84,2,0,0,1,4,67,10,5,67,10,38,39,40,39.18,2,0,13,8,11,21,86,0,42,0,85,0,0,14,13,26,10,12,0,0,2,0,5,0,0,0,0,0,44,42,0,0,0,0,0,4,78,4,3040,3325,3553,3305.87,435.57,5,63,11,0,74,9.31,0.64,0,85,19,0,0,0,19,1,3,7,3,5,10,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,NA,90.146750524109,4.3035107587769,0,0,0,0,0,0,23.2558139534884
2015,"MUNICIPIO","1718840",3410,3326,1741,1585,878,1743,705,422,866,297,"0,659","0,699","0,664","0,724",39,0,28,0,9,11,12,4,3,0,0,0,39,20,24,28,24.54,5.67,1,0,0,0,1,4,8,1,1,22,4,6,30,10,29,38,1,0,0,0,1,37,1,1,37,1,38,39,40,39.05,1.52,0,8,2,1,26,39,0,18,0,36,2,1,5,4,14,1,10,0,2,1,1,1,0,0,0,0,0,18,21,0,0,0,0,0,1,30,8,3053.5,3392,3732.5,3406.1,489.39,2,28,7,1,38,9.31,1.56,0,38,25,0,0,3,22,0,3,5,2,12,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,NA,45.0346420323326,7.33137829912024,0,0,0,0,0,0,0
2015,"MUNICIPIO","1718865",7232,6599,3417,3182,2150,3553,896,1043,1737,402,"0,616","0,699","0,664","0,724",132,0,122,3,39,33,39,12,5,0,1,0,129,19,23,28,23.36,5.87,0,0,0,0,4,8,12,6,0,108,4,95,37,55,77,128,4,0,1,1,9,121,0,11,121,0,38,39,40,38.58,2.06,0,22,7,25,76,129,3,73,0,121,9,2,24,28,30,18,16,2,5,2,2,5,0,0,0,0,0,71,61,0,0,0,0,0,13,110,9,2898.75,3245,3517.5,3181.32,583.11,14,103,11,2,128,9.04,0.96,4,128,32,0,0,5,27,0,3,13,2,9,22,10,1,0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7144,NA,75.993091537133,4.42477876106195,0,0,0,22.7272727272727,15.1515151515152,7.57575757575758,22.7272727272727
2015,"MUNICIPIO","1718881",3252,2894,1518,1376,868,1451,575,427,676,273,"0,634","0,699","0,664","0,724",36,0,32,4,7,10,10,5,0,0,0,0,32,19,22,28.25,22.89,5.73,0,0,0,0,1,1,1,1,0,32,0,19,16,14,22,36,0,0,0,0,2,34,0,2,34,0,38,39,40,38.89,1.41,0,8,1,5,22,36,0,7,0,35,1,0,10,3,9,3,8,1,0,0,0,2,0,0,0,0,0,15,21,0,0,0,0,0,2,34,0,2946,3317.5,3608.75,3266.39,437.99,2,32,2,0,36,8.72,0.74,0,35,12,0,0,2,10,0,3,3,3,1,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,NA,53.2544378698225,3.690036900369,0,0,0,0,0,0,27.7777777777778
2015,"MUNICIPIO","1718899",2300,2128,1109,1019,640,1074,414,330,517,172,"0,651","0,699","0,664","0,724",29,0,22,1,5,9,3,7,4,0,0,0,28,21,24,32,25.97,6.68,0,0,0,0,4,1,6,0,0,22,0,4,23,9,20,29,0,0,0,1,2,24,2,3,24,2,38,39,40,38.72,2.33,0,7,0,3,18,29,0,10,0,29,0,0,3,4,4,4,11,0,0,0,0,3,0,0,0,0,0,14,15,0,0,0,0,0,0,27,2,3120,3354,3650,3367.41,423.07,0,22,5,0,29,9.48,0.87,0,27,7,0,0,2,5,0,0,4,0,1,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,NA,56.0928433268859,3.04347826086956,0,0,0,34.4827586206897,34.4827586206897,0,34.4827586206897
2015,"MUNICIPIO","1718907",4794,4568,2411,2157,1527,2141,900,716,1016,425,"0,595","0,699","0,664","0,724",85,0,61,1,31,23,16,9,4,1,0,0,84,18,21,28,22.92,5.99,2,0,0,0,1,1,4,17,0,61,0,41,43,37,48,82,2,0,1,0,12,62,5,13,62,5,37.75,39,40,38.51,2.39,0,32,3,5,34,80,5,44,0,83,1,0,14,13,14,6,15,0,1,2,0,13,0,0,0,0,0,44,41,0,0,0,0,0,2,76,7,2980,3260,3596,3276.84,549.63,6,57,12,1,81,9.79,0.7,0,82,29,0,0,7,22,2,3,11,2,4,18,11,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079,NA,83.6614173228347,6.04922820191907,0,0,0,11.7647058823529,11.7647058823529,0,23.5294117647059
2015,"MUNICIPIO","1719004",2762,2523,1339,1184,794,1282,447,399,577,208,"0,662","0,699","0,664","0,724",47,0,44,0,14,15,8,5,4,1,0,0,47,19,23,27.5,24.15,6.67,1,0,0,0,0,2,0,9,0,37,0,14,33,15,32,47,0,0,0,0,8,38,0,8,38,0,37,39,40,38.24,2.24,0,15,5,8,18,45,2,35,0,45,1,0,10,1,22,2,2,0,1,0,0,7,0,0,0,0,0,25,22,0,0,0,0,0,8,37,2,2863,3205,3467.5,3125.53,627.53,5,37,3,1,45,9.28,1.13,3,44,18,0,0,4,14,1,2,4,2,5,10,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,NA,81.4558058925477,6.51701665459812,0,0,0,42.5531914893617,42.5531914893617,0,42.5531914893617
2015,"MUNICIPIO","1720002",2547,2474,1268,1206,744,1292,438,366,635,205,"0,637","0,699","0,664","0,724",35,0,30,1,7,13,7,4,2,1,0,0,34,20,22,28.5,24.4,6.58,0,0,0,0,1,3,6,1,1,25,0,19,16,17,18,34,1,0,0,0,7,27,1,7,27,1,37.25,39,39,38.32,1.93,0,4,5,7,18,35,0,20,0,33,0,0,7,7,9,0,2,0,0,1,0,7,0,0,0,0,0,18,17,0,0,0,0,0,4,30,1,2837.5,3120,3360,3099.14,445.85,1,31,1,0,34,9.32,0.77,1,34,18,0,0,2,16,0,3,5,2,6,12,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,NA,55.1181102362205,7.06713780918728,0,0,0,28.5714285714286,28.5714285714286,0,28.5714285714286
2015,"MUNICIPIO","1720101",5096,4608,2403,2205,1602,2304,702,764,1108,333,"0,605","0,699","0,664","0,724",95,0,53,0,34,31,16,12,2,0,0,0,95,18,21,27,22.45,5.57,1,0,0,0,0,6,2,1,0,90,0,34,58,43,52,94,1,0,0,1,9,75,8,10,75,8,38,39,41,39.14,2.39,0,14,4,11,37,94,1,62,0,94,1,0,20,16,28,8,9,0,1,1,0,10,0,0,0,0,0,53,42,0,0,0,0,0,5,87,3,2960,3250,3495,3220.44,430.27,7,74,8,0,85,9.32,0.64,1,94,22,0,0,5,17,1,2,4,4,6,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962,NA,85.7400722021661,4.3171114599686,0,0,0,0,0,0,0
2015,"MUNICIPIO","1720150",1545,1437,770,667,541,674,222,267,299,101,"0,574","0,699","0,664","0,724",17,0,17,0,5,5,5,2,0,0,0,0,17,19,22,26,22.88,5.19,0,0,0,0,2,0,0,1,0,16,0,8,9,5,12,17,0,0,0,0,1,16,0,1,16,0,39,40,40,39,2.18,0,2,0,2,13,17,0,9,0,17,0,0,4,1,4,4,3,0,0,0,0,1,0,0,0,0,0,12,5,0,0,0,0,0,2,14,1,3265,3460,3635,3320.65,626.98,1,14,2,1,16,9.35,1.06,0,17,10,0,0,0,10,0,2,4,0,4,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,NA,56.8561872909699,6.47249190938511,0,0,0,58.8235294117647,58.8235294117647,0,58.8235294117647
2015,"MUNICIPIO","1720200",11597,10481,5290,5191,3523,5251,1707,1752,2573,866,"0,623","0,699","0,664","0,724",165,0,143,3,41,41,34,36,9,1,0,0,162,19,24,30,24.61,6.32,1,0,0,0,3,4,9,5,1,149,0,115,50,56,109,161,4,0,0,5,20,126,13,25,126,13,38,39,40,38.84,2.56,0,36,38,15,67,165,0,65,0,157,8,0,19,31,27,30,26,2,4,4,0,22,0,0,0,0,0,81,84,0,0,0,0,0,15,141,9,2850,3195,3535,3178.79,592.2,15,121,17,2,162,9.05,1.02,1,164,46,0,0,9,37,2,6,11,4,14,28,18,3,0,2,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9321,NA,64.1274776525457,3.966543071484,606.060606060606,38.8651379712398,38.8651379712398,12.1212121212121,12.1212121212121,0,12.1212121212121
2015,"MUNICIPIO","1720259",3058,2910,1486,1424,902,1523,485,451,736,237,"0,605","0,699","0,664","0,724",35,0,31,1,12,7,6,4,5,0,0,0,34,17,23,29.5,24.03,7.8,1,0,0,0,0,1,1,3,0,29,0,18,16,14,21,35,0,0,0,0,4,29,1,4,29,1,39,39,40,39,1.84,0,9,2,1,21,34,1,13,0,32,2,0,10,2,7,3,5,1,1,0,0,4,0,0,0,0,0,18,17,0,0,0,0,0,1,33,1,2999,3276,3576,3245.8,436.78,4,28,1,2,33,9.57,1.27,0,35,14,0,0,4,10,0,4,2,2,2,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,NA,47.554347826087,4.57815565729235,0,0,0,0,0,0,0
2015,"MUNICIPIO","1720309",4654,4283,2199,2084,1433,2173,677,702,1049,333,"0,573","0,699","0,664","0,724",83,0,32,1,24,20,19,16,3,0,0,0,82,19,24,29,24.23,6.14,1,0,0,0,2,4,0,2,0,78,0,24,57,25,58,81,2,0,1,0,11,59,8,12,59,8,37.5,39,40,38.85,2.72,0,12,5,7,23,82,1,50,0,80,3,0,13,8,27,9,10,0,1,2,0,9,0,0,0,0,0,48,35,0,0,0,0,0,7,71,5,2925,3260,3500,3230.75,526.88,4,56,11,1,75,9.05,0.92,0,83,16,0,0,0,16,0,4,7,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,NA,79.1229742612011,3.43790287924366,0,0,0,0,0,0,0
2015,"MUNICIPIO","1720499",4214,4383,2267,2116,1274,2138,971,604,1050,462,"0,643","0,699","0,664","0,724",59,0,50,0,19,19,13,5,2,1,0,0,59,18.5,22,26,23.19,5.84,0,0,0,0,0,2,2,5,0,47,0,19,39,24,35,59,0,0,0,2,11,43,3,13,43,3,38,39,40,38.38,2.48,0,15,1,3,37,58,1,28,0,57,0,0,15,3,13,3,12,0,0,0,0,11,0,0,0,0,0,30,29,0,0,0,0,0,2,54,3,2984,3200,3475,3211.1,583.19,5,43,9,1,58,9.56,1.29,1,57,37,0,0,8,29,1,5,16,1,6,21,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,NA,56.1904761904762,8.78025628856194,0,0,0,0,0,0,16.9491525423729
2015,"MUNICIPIO","1720655",5345,5068,2655,2413,1429,2496,1143,687,1192,534,"0,675","0,699","0,664","0,724",93,0,75,0,26,27,19,16,4,1,0,0,93,19,22,29,24.03,6.21,0,0,0,0,4,9,4,16,1,70,1,40,52,28,65,88,5,0,0,0,12,72,5,12,72,5,37,38,40,38.45,2.21,0,19,6,8,56,89,4,49,0,90,3,0,9,11,26,9,15,1,1,5,0,12,0,0,0,0,0,49,44,0,0,0,0,0,10,78,5,2944,3205,3560,3159.15,597.08,4,67,10,2,90,9.54,1.39,3,84,30,0,0,3,27,0,7,7,2,11,19,11,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,NA,78.0201342281879,5.61272217025257,0,0,0,10.752688172043,10.752688172043,0,21.505376344086
2015,"MUNICIPIO","1720804",9243,9148,4631,4517,2788,4656,1704,1384,2288,845,"0,604","0,699","0,664","0,724",143,0,127,1,37,33,36,26,9,1,0,0,142,19,25,29.5,24.71,6.23,0,0,0,0,5,9,8,2,1,131,0,90,52,52,91,140,3,0,0,1,20,107,15,21,107,15,38,39,40,38.99,2.29,0,23,20,15,81,139,4,68,0,134,8,0,26,16,23,26,23,1,6,3,0,18,0,0,0,0,0,75,68,0,0,0,0,0,18,122,3,2755,3130,3415,3122.17,552.84,14,109,11,1,141,9.18,0.92,3,140,56,0,0,9,47,1,6,17,4,19,40,16,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,62.5,6.05863897003138,0,0,0,6.99300699300699,6.99300699300699,0,13.986013986014
2015,"MUNICIPIO","1720853",1900,1742,894,848,523,866,353,259,435,154,"0,667","0,699","0,664","0,724",24,0,18,1,7,7,3,4,1,1,0,0,23,19,23,27,24.17,7.02,0,0,0,0,0,5,2,1,0,20,0,9,15,11,13,24,0,0,0,0,2,18,1,2,18,1,37,39,40,38.43,1.94,0,6,2,1,13,23,1,8,0,24,0,0,7,3,5,1,3,0,0,0,0,2,0,0,0,0,0,12,12,0,0,0,0,0,0,23,1,3173.75,3424,3684,3439.08,350.73,0,17,4,1,22,9.35,1.97,0,23,8,0,0,0,8,0,1,2,1,4,3,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,NA,55.1724137931034,4.21052631578947,0,0,0,41.6666666666667,41.6666666666667,0,41.6666666666667
2015,"MUNICIPIO","1720903",16238,15051,7884,7167,4310,7855,2886,2036,3726,1405,"0,634","0,699","0,664","0,724",186,0,146,2,51,55,32,33,11,2,0,0,184,19,23,29,24.23,6.44,0,0,0,0,5,11,24,22,3,135,0,58,120,63,123,184,2,0,1,2,14,160,7,17,160,7,38,39,40,38.72,2.2,0,60,22,23,62,52,134,99,0,171,5,0,25,22,52,26,30,3,1,2,0,14,0,0,0,0,0,98,88,0,0,0,0,0,9,169,8,2950,3250,3465,3220.35,439.57,14,146,18,5,180,9.53,1.22,1,179,84,0,0,7,77,2,11,26,4,34,48,36,5,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,14609,NA,49.9194847020934,5.17305086833354,537.634408602151,26.8384326355341,26.8384326355341,10.752688172043,10.752688172043,0,10.752688172043
2015,"MUNICIPIO","1720937",2094,1945,1017,928,632,946,367,313,430,185,"0,601","0,699","0,664","0,724",24,0,23,0,6,6,4,6,2,0,0,0,24,19.5,24,31,25.21,6.85,0,0,0,0,0,3,1,4,0,19,0,8,16,7,17,24,0,0,0,0,3,21,0,3,21,0,37.75,39,39.25,38.54,1.47,0,9,1,2,11,24,0,9,0,24,0,0,2,4,6,7,2,0,0,0,0,3,0,0,0,0,0,13,11,0,0,0,0,0,1,23,0,3071.25,3200,3483.75,3246.04,441.31,2,20,2,0,24,9.71,0.46,0,24,9,0,0,0,9,0,2,4,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585,NA,55.8139534883721,4.29799426934097,0,0,0,0,0,0,0
2015,"MUNICIPIO","1720978",2737,2562,1351,1211,688,1409,465,334,686,191,"0,654","0,699","0,664","0,724",39,0,33,1,11,6,14,5,2,0,0,0,38,19,25,27.5,24.13,6.04,0,0,0,0,2,6,9,0,0,30,0,16,23,20,19,39,0,0,0,0,7,29,1,7,29,1,37,38,39,38.16,2.17,0,6,0,4,26,39,0,16,0,39,0,0,7,6,6,1,10,0,0,0,0,7,0,0,0,0,0,20,19,0,0,0,0,0,1,35,3,3055,3330,3635,3356.05,458.12,0,31,5,0,39,9.51,0.64,0,39,13,0,0,4,9,0,0,7,0,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,1053,56.8513119533528,4.74972597734746,0,0,0,0,0,0,0
